Time, Head-X, Head-Y, Head-Z, Head-rX, Head-rY, Head-rZ, LeftHand-X, LeftHand-Y, LeftHand-Z, LeftHand-rX, LeftHand-rY, LeftHand-rZ, RightHand-X, RightHand-Y, RightHand-Z, RightHand-rX, RightHand-rY, RightHand-rZ
688.5933, -10.746, 1.451, -0.799, 353.904, 91.326, 2.360, -10.500, 0.000, -0.500, 0.000, 0.000, 0.000, -10.500, 0.000, -0.500, 0.000, 0.000, 0.000
689.0822, -10.749, 1.448, -0.803, 356.782, 92.789, 1.647, -10.531, 0.964, -0.874, 345.933, 90.752, 359.448, -10.535, 0.940, -0.725, 352.829, 83.290, 4.864
689.5822, -10.752, 1.448, -0.804, 356.620, 92.979, 1.694, -10.533, 0.965, -0.874, 345.619, 90.532, 359.921, -10.536, 0.941, -0.728, 352.921, 83.797, 4.935
690.0822, -10.751, 1.448, -0.803, 356.747, 92.573, 1.750, -10.533, 0.964, -0.872, 345.543, 90.174, 359.917, -10.537, 0.940, -0.726, 352.862, 83.353, 4.983
690.5822, -10.750, 1.448, -0.803, 356.730, 92.928, 1.709, -10.533, 0.964, -0.874, 345.304, 90.658, 359.882, -10.536, 0.940, -0.725, 352.958, 83.183, 5.155
691.0822, -10.746, 1.447, -0.802, 357.302, 92.652, 1.699, -10.532, 0.963, -0.874, 345.340, 90.579, 359.854, -10.535, 0.941, -0.726, 352.361, 83.338, 4.925
691.5822, -10.331, 1.485, -0.447, 7.566, 70.700, 3.961, -10.124, 1.016, -0.541, 345.122, 88.799, 359.262, -10.130, 0.999, -0.391, 351.760, 82.768, 6.253
692.0822, -9.147, 1.513, 0.175, 346.952, 75.713, 359.664, -8.931, 1.008, 0.114, 347.587, 84.114, 359.887, -8.950, 0.985, 0.253, 354.000, 83.023, 359.531
692.5822, -8.649, 1.518, 0.222, 340.880, 43.533, 0.538, -8.411, 1.011, 0.152, 346.287, 85.107, 357.362, -8.439, 0.997, 0.284, 350.760, 85.026, 358.660
693.0822, -8.169, 1.490, 0.251, 4.598, 91.513, 2.536, -7.969, 1.016, 0.209, 345.485, 85.357, 358.437, -7.986, 0.997, 0.345, 351.220, 84.961, 358.892
693.5822, -6.295, 1.485, 0.060, 7.816, 94.584, 1.182, -6.102, 1.014, -0.002, 345.877, 90.058, 358.908, -6.108, 0.990, 0.151, 354.317, 83.470, 4.720
694.0822, -4.777, 1.484, 0.300, 7.935, 73.874, 1.401, -4.579, 1.013, 0.221, 346.232, 87.868, 358.475, -4.594, 0.992, 0.366, 352.749, 84.638, 0.000
694.5822, -3.158, 1.487, 0.728, 6.331, 76.911, 1.432, -2.957, 1.014, 0.675, 346.102, 82.364, 358.904, -2.987, 0.994, 0.815, 351.306, 80.816, 358.269
695.0822, -2.735, 1.495, 0.900, 359.868, 42.424, 1.805, -2.505, 1.012, 0.857, 344.997, 77.474, 4.114, -2.548, 1.001, 0.981, 349.594, 73.407, 358.393
695.5822, -2.739, 1.489, 0.909, 3.330, 37.228, 5.997, -2.541, 1.011, 0.925, 345.940, 47.646, 0.678, -2.596, 0.997, 1.032, 350.923, 54.739, 359.454
696.0822, -2.724, 1.486, 0.818, 5.066, 133.677, 3.243, -2.528, 1.026, 0.821, 342.638, 78.420, 4.968, -2.523, 0.994, 0.948, 351.096, 83.239, 0.790
696.5822, -2.727, 1.489, 0.836, 1.280, 140.391, 2.157, -2.551, 1.024, 0.749, 343.332, 103.550, 2.114, -2.505, 0.994, 0.864, 349.703, 108.506, 359.746
697.0822, -2.714, 1.487, 0.844, 3.656, 136.259, 3.258, -2.517, 1.027, 0.779, 343.608, 94.230, 5.350, -2.496, 0.989, 0.903, 350.853, 98.524, 1.407
697.5822, -2.717, 1.497, 0.827, 356.489, 147.063, 3.187, -2.523, 1.024, 0.750, 344.271, 99.352, 5.142, -2.495, 0.986, 0.873, 352.013, 103.119, 1.309
698.0822, -2.365, 1.478, 0.939, 11.305, 94.405, 0.217, -2.195, 1.020, 0.837, 344.879, 94.157, 3.738, -2.177, 0.992, 0.967, 351.548, 96.465, 1.446
698.5822, -0.557, 1.474, 1.079, 14.325, 92.480, 1.441, -0.383, 1.021, 1.005, 344.682, 85.686, 4.232, -0.376, 0.992, 1.136, 352.340, 89.850, 358.876
699.0822, 1.399, 1.465, 1.052, 19.974, 89.863, 1.487, 1.565, 1.020, 0.973, 344.604, 86.290, 3.785, 1.578, 0.995, 1.111, 352.084, 88.119, 1.223
699.5822, 1.779, 1.506, 1.093, 351.368, 46.764, 1.303, 1.999, 1.012, 1.024, 346.194, 76.624, 1.445, 1.981, 0.999, 1.156, 350.596, 78.488, 0.137
700.0822, 1.758, 1.497, 1.096, 356.834, 29.318, 3.284, 1.975, 1.029, 1.109, 341.738, 51.055, 357.788, 1.940, 1.001, 1.217, 349.976, 59.512, 359.690
700.5822, 1.737, 1.484, 1.119, 5.223, 6.729, 359.933, 1.976, 1.022, 1.099, 338.646, 60.746, 2.026, 1.916, 1.006, 1.220, 345.679, 58.590, 0.494
701.0822, 1.702, 1.475, 1.129, 10.143, 349.446, 358.729, 1.948, 1.009, 1.136, 344.138, 47.517, 357.689, 1.870, 1.012, 1.241, 343.865, 50.420, 358.115
701.5822, 1.734, 1.487, 1.124, 4.297, 12.833, 0.034, 1.948, 1.020, 1.137, 340.459, 46.167, 3.369, 1.889, 1.006, 1.233, 345.208, 55.497, 358.711
702.0822, 1.738, 1.489, 1.125, 3.716, 14.076, 0.941, 1.973, 1.021, 1.102, 341.001, 57.231, 1.668, 1.920, 1.008, 1.210, 344.618, 63.494, 358.241
702.5822, 1.788, 1.493, 1.091, 2.255, 65.464, 3.501, 1.980, 1.023, 1.079, 339.737, 62.649, 4.784, 1.947, 1.002, 1.191, 345.919, 71.358, 359.181
703.0822, 1.786, 1.494, 1.090, 1.610, 65.512, 2.893, 1.983, 1.026, 1.071, 338.994, 65.767, 3.963, 1.952, 1.004, 1.189, 345.578, 72.852, 359.205
703.5822, 1.778, 1.479, 1.026, 7.181, 158.654, 2.120, 1.947, 1.020, 0.965, 339.950, 104.758, 6.870, 1.988, 0.974, 1.096, 353.077, 107.752, 0.866
704.0822, 1.733, 1.484, 1.008, 6.207, 174.978, 1.973, 1.848, 1.046, 0.855, 336.225, 131.498, 8.214, 1.959, 0.996, 0.946, 350.963, 128.217, 6.552
704.5822, 1.762, 1.477, 0.992, 13.126, 175.224, 1.151, 1.806, 1.036, 0.824, 337.024, 155.422, 3.268, 1.949, 1.008, 0.865, 348.079, 152.262, 0.881
705.0822, 1.813, 1.486, 0.982, 5.662, 180.172, 359.150, 1.806, 1.024, 0.822, 344.097, 171.275, 3.159, 1.941, 1.002, 0.824, 347.762, 169.100, 0.775
705.5822, 1.857, 1.479, 0.996, 6.140, 179.723, 1.060, 1.792, 1.017, 0.833, 343.356, 190.733, 356.311, 1.953, 0.994, 0.827, 348.191, 173.239, 4.561
706.0822, 1.816, 1.486, 1.009, 6.105, 179.510, 1.418, 1.769, 1.035, 0.821, 342.285, 182.178, 355.977, 1.921, 1.015, 0.836, 345.796, 169.080, 5.596
706.5822, 1.784, 1.485, 1.011, 6.260, 179.965, 0.480, 1.731, 1.035, 0.824, 341.488, 184.067, 355.446, 1.890, 1.012, 0.832, 347.874, 168.803, 7.009
707.0822, 1.780, 1.485, 1.003, 5.820, 180.853, 0.869, 1.724, 1.036, 0.816, 341.065, 184.000, 355.511, 1.885, 1.012, 0.822, 347.473, 169.557, 8.284
707.5822, 1.784, 1.484, 0.994, 6.583, 180.753, 0.987, 1.728, 1.036, 0.808, 340.987, 183.734, 355.690, 1.884, 1.016, 0.814, 345.289, 170.794, 7.707
708.0822, 1.888, 1.461, 0.842, 21.224, 177.401, 1.841, 1.828, 1.033, 0.673, 341.790, 183.204, 355.286, 1.997, 1.018, 0.682, 344.714, 166.380, 4.745
708.5822, 1.908, 1.462, 0.258, 20.788, 177.996, 1.084, 1.847, 1.034, 0.091, 341.234, 184.164, 354.978, 2.025, 1.021, 0.101, 344.387, 164.110, 11.269
709.0822, 1.915, 1.458, 0.253, 22.876, 176.659, 1.487, 1.855, 1.033, 0.088, 341.981, 183.330, 355.036, 2.028, 1.012, 0.097, 348.023, 164.291, 10.309
709.5822, 1.916, 1.452, 0.245, 25.846, 175.762, 1.534, 1.869, 1.031, 0.089, 342.602, 177.113, 355.418, 2.026, 1.008, 0.099, 346.305, 162.341, 6.898
710.0822, 1.914, 1.492, 0.263, 1.654, 174.562, 2.305, 1.871, 1.043, 0.091, 338.347, 171.058, 344.957, 2.016, 1.010, 0.099, 344.643, 168.095, 11.723
710.5822, 1.913, 1.477, 0.258, 10.725, 174.166, 1.951, 1.857, 1.028, 0.086, 346.215, 181.772, 356.680, 2.027, 1.006, 0.104, 345.999, 161.606, 10.436
711.0822, 1.913, 1.476, 0.256, 11.586, 174.245, 0.118, 1.837, 1.181, 0.082, 313.361, 172.500, 355.621, 2.025, 1.010, 0.107, 343.109, 164.541, 9.964
711.5822, 1.916, 1.478, 0.266, 9.990, 174.723, 359.810, 1.777, 1.397, 0.093, 286.836, 99.163, 101.905, 2.026, 1.011, 0.109, 342.642, 164.942, 9.770
712.0822, 1.916, 1.479, 0.271, 9.685, 174.445, 359.392, 1.799, 1.299, 0.044, 344.016, 124.763, 80.118, 2.024, 1.014, 0.110, 341.479, 165.827, 9.527
712.5822, 1.920, 1.482, 0.268, 7.987, 172.921, 359.567, 1.761, 1.401, 0.151, 285.284, 45.357, 117.592, 2.020, 1.013, 0.110, 341.021, 166.554, 9.552
713.0822, 1.933, 1.477, 0.261, 10.535, 169.997, 0.886, 1.795, 1.310, 0.157, 306.009, 75.033, 70.579, 2.057, 1.008, 0.118, 344.051, 159.539, 11.612
713.5822, 1.926, 1.460, 0.242, 20.983, 175.636, 0.886, 1.834, 1.026, 0.087, 350.818, 183.462, 6.027, 2.060, 0.992, 0.112, 351.017, 157.340, 10.178
714.0822, 1.923, 1.466, 0.243, 17.901, 176.085, 0.342, 1.847, 1.020, 0.082, 356.747, 186.827, 5.157, 2.046, 0.988, 0.105, 354.320, 161.509, 9.958
714.5822, 1.983, 1.457, -0.583, 23.003, 176.051, 0.141, 1.911, 1.033, -0.738, 345.251, 183.729, 357.458, 2.108, 0.991, -0.721, 353.853, 162.557, 8.301
715.0822, 2.020, 3.041, -7.193, 12.085, 179.492, 0.827, 1.951, 2.603, -7.360, 343.486, 183.103, 356.902, 2.143, 2.560, -7.345, 353.417, 166.120, 5.078
715.5822, 2.035, 2.298, -13.532, 15.033, 178.959, 0.982, 1.973, 1.864, -13.700, 344.516, 180.008, 2.505, 2.161, 1.826, -13.686, 351.978, 163.739, 7.950
716.0822, 2.031, 1.471, -14.878, 15.456, 187.853, 359.693, 2.029, 1.069, -15.027, 332.202, 160.017, 0.881, 2.187, 1.000, -15.021, 351.391, 162.661, 3.206
716.5822, 1.957, 1.436, -14.780, 29.086, 280.447, 6.292, 1.780, 1.003, -14.816, 349.362, 249.936, 1.792, 2.019, 0.995, -15.044, 351.476, 208.050, 2.522
717.0822, 2.088, 1.449, -14.431, 22.787, 293.220, 6.507, 1.874, 1.106, -14.298, 315.125, 291.949, 6.017, 2.097, 1.012, -14.708, 345.882, 218.990, 358.315
717.5822, 1.884, 1.464, -14.120, 17.470, 270.162, 1.949, 1.634, 1.170, -14.033, 310.112, 269.733, 5.864, 1.918, 1.024, -14.372, 343.202, 213.472, 3.006
718.0822, 1.481, 1.450, -14.116, 24.403, 274.874, 5.127, 1.084, 1.083, -14.018, 346.230, 267.098, 1.483, 1.528, 1.018, -14.371, 344.821, 208.679, 6.763
718.5822, 1.491, 1.448, -14.106, 24.529, 270.481, 5.028, 1.282, 1.410, -14.001, 282.375, 47.089, 213.370, 1.548, 1.019, -14.361, 345.126, 205.579, 7.500
719.0822, 1.610, 1.457, -14.190, 19.922, 170.197, 0.200, 1.462, 1.053, -14.299, 325.834, 183.821, 11.327, 1.665, 1.016, -14.352, 345.775, 185.147, 0.701
719.5822, 1.647, 1.457, -14.171, 23.534, 96.157, 2.221, 1.662, 1.126, -14.372, 317.953, 98.737, 25.951, 1.787, 1.002, -14.256, 349.608, 121.456, 3.960
720.0822, 1.635, 1.465, -14.137, 19.687, 76.511, 2.767, 1.740, 1.093, -14.301, 323.885, 88.080, 8.214, 1.806, 1.015, -14.143, 348.236, 98.892, 359.699
720.5822, 1.660, 1.480, -14.089, 9.784, 82.615, 3.739, 1.800, 1.096, -14.225, 325.671, 89.929, 4.091, 1.838, 1.011, -14.078, 349.124, 98.087, 359.582
721.0822, 1.650, 1.457, -14.067, 22.420, 26.043, 358.828, 1.864, 1.104, -14.171, 319.347, 54.493, 19.927, 1.812, 1.012, -14.002, 346.562, 64.542, 3.470
721.5822, 1.656, 1.494, -14.102, 359.750, 41.465, 2.722, 1.867, 1.095, -14.162, 321.730, 56.634, 14.177, 1.825, 1.008, -14.000, 351.933, 62.587, 8.910
722.0822, 1.547, 1.525, -13.912, 331.715, 41.285, 4.081, 1.785, 1.087, -13.961, 323.117, 65.024, 11.849, 1.752, 1.012, -13.800, 350.502, 69.042, 4.704
722.5822, 1.536, 1.530, -13.921, 325.793, 40.524, 4.963, 1.783, 1.090, -13.956, 323.871, 63.804, 2.561, 1.747, 1.011, -13.796, 350.586, 67.474, 3.724
723.0822, 1.571, 1.503, -13.948, 352.031, 84.650, 358.168, 1.774, 1.099, -13.963, 321.104, 64.968, 5.730, 1.753, 1.015, -13.803, 349.295, 69.205, 4.770
723.5822, 1.581, 1.492, -13.940, 1.851, 88.841, 0.027, 1.764, 1.095, -14.011, 322.738, 76.884, 7.463, 1.768, 1.013, -13.850, 347.520, 81.622, 5.192
724.0822, 1.581, 1.492, -13.936, 2.355, 86.174, 1.251, 1.761, 1.092, -13.999, 324.040, 73.025, 10.486, 1.763, 1.008, -13.852, 349.925, 81.281, 2.750
724.5822, 1.593, 1.439, -13.884, 33.216, 49.336, 0.408, 1.771, 1.081, -13.980, 330.056, 69.720, 9.803, 1.741, 1.012, -13.814, 349.099, 68.071, 3.698
725.0822, 1.626, 1.419, -13.875, 41.310, 62.994, 359.874, 1.764, 1.069, -14.014, 333.566, 82.609, 10.688, 1.646, 0.854, -13.711, 1.977, 82.302, 329.502
725.5822, 1.649, 1.403, -13.873, 47.676, 70.620, 2.104, 1.767, 1.069, -14.020, 335.008, 82.487, 13.099, 1.507, 0.700, -13.735, 37.330, 55.107, 316.702
726.0822, 1.647, 1.411, -13.889, 44.444, 71.811, 1.417, 1.767, 1.070, -14.035, 333.732, 84.895, 12.281, 1.378, 0.682, -13.802, 61.372, 69.950, 310.995
726.5822, 1.642, 1.398, -13.884, 49.526, 67.041, 358.865, 1.756, 1.066, -14.028, 334.500, 83.681, 11.620, 1.421, 0.720, -13.639, 51.115, 56.828, 286.947
727.0822, 1.616, 1.431, -13.893, 34.217, 50.700, 358.580, 1.771, 1.073, -14.023, 331.201, 80.274, 9.920, 1.690, 0.937, -13.735, 1.406, 49.556, 4.973
727.5822, 1.572, 1.462, -13.868, 21.116, 38.950, 359.409, 1.770, 1.055, -13.918, 340.343, 68.032, 1.334, 1.677, 0.982, -13.753, 355.386, 58.474, 3.803
728.0822, 1.547, 1.472, -13.815, 14.524, 24.657, 2.221, 1.761, 1.064, -13.807, 338.556, 46.207, 5.485, 1.621, 0.995, -13.668, 349.979, 35.614, 5.079
728.5822, 1.529, 1.493, -13.710, 1.032, 6.262, 0.905, 1.719, 1.060, -13.643, 337.813, 28.150, 8.337, 1.566, 0.988, -13.546, 354.043, 20.952, 5.085
729.0822, 1.462, 1.455, -13.120, 26.810, 46.897, 3.259, 1.618, 1.078, -13.045, 334.611, 34.071, 8.402, 1.477, 1.001, -12.933, 350.884, 26.133, 4.121
729.5822, 1.476, 1.467, -13.123, 19.707, 49.339, 0.941, 1.661, 1.068, -13.113, 335.256, 57.936, 2.633, 1.524, 1.002, -12.962, 347.313, 41.848, 358.754
730.0822, 1.834, 1.464, -12.792, 22.424, 32.089, 0.064, 2.036, 1.074, -12.786, 333.693, 53.224, 3.136, 1.896, 1.006, -12.638, 345.956, 37.300, 358.289
730.5822, 1.826, 1.470, -12.784, 18.854, 27.193, 0.372, 2.030, 1.077, -12.780, 332.323, 51.087, 3.753, 1.886, 1.000, -12.639, 347.125, 36.037, 357.384
731.0822, 1.837, 1.500, -12.832, 358.293, 50.757, 359.287, 2.027, 1.105, -12.791, 319.543, 53.515, 2.902, 1.912, 1.002, -12.649, 346.572, 41.716, 356.971
731.5822, 2.305, 1.511, -12.347, 353.213, 52.023, 359.159, 2.505, 1.137, -12.313, 310.491, 58.386, 1.313, 2.371, 1.009, -12.162, 344.568, 43.565, 354.005
732.0822, 6.523, 7.854, -8.284, 340.861, 46.125, 0.502, 6.739, 7.462, -8.217, 312.275, 52.462, 1.302, 6.611, 7.343, -8.077, 344.994, 40.976, 357.542
732.5822, 11.408, 13.484, -3.496, 10.627, 48.871, 0.852, 11.601, 13.125, -3.447, 314.671, 52.741, 359.945, 11.473, 13.014, -3.305, 343.468, 40.069, 358.727
733.0822, 14.925, 16.627, 0.031, 24.477, 48.831, 0.370, 15.111, 16.271, 0.061, 324.368, 56.385, 359.961, 14.974, 16.176, 0.212, 349.620, 37.420, 4.590
733.5822, 18.214, 17.246, 3.375, 45.031, 47.510, 1.881, 18.386, 16.904, 3.379, 338.484, 55.156, 4.898, 18.233, 16.837, 3.540, 353.846, 32.891, 2.617
734.0822, 21.848, 15.414, 7.011, 43.913, 46.847, 1.722, 22.017, 15.044, 7.011, 348.096, 51.472, 8.906, 21.855, 15.014, 7.170, 348.010, 32.481, 3.026
734.5822, 25.476, 11.081, 10.638, 44.176, 47.336, 2.254, 25.644, 10.714, 10.636, 346.068, 50.373, 8.294, 25.486, 10.668, 10.794, 348.470, 33.487, 355.028
735.0822, 29.098, 4.253, 14.268, 42.373, 44.742, 2.162, 29.261, 3.891, 14.269, 340.782, 46.207, 9.799, 29.114, 3.834, 14.419, 348.652, 36.390, 357.887
735.5822, 29.827, 1.449, 14.893, 28.405, 10.873, 1.339, 29.990, 1.090, 14.894, 322.452, 15.070, 20.435, 29.893, 0.999, 15.025, 349.146, 35.792, 359.640
736.0822, 29.770, 1.455, 14.870, 25.766, 341.933, 3.270, 29.892, 1.109, 14.923, 323.686, 316.267, 27.635, 29.811, 0.986, 14.997, 350.363, 11.723, 0.851
736.5822, 29.865, 1.454, 14.746, 22.198, 137.254, 5.215, 29.960, 1.116, 14.750, 318.204, 57.526, 14.047, 30.011, 1.000, 14.852, 343.861, 106.672, 357.236
737.0822, 29.719, 1.452, 14.627, 24.931, 198.701, 1.411, 29.789, 1.131, 14.519, 318.923, 137.708, 5.900, 29.908, 1.022, 14.517, 336.756, 167.378, 359.344
737.5822, 29.697, 1.456, 14.629, 23.493, 260.030, 4.225, 29.664, 1.101, 14.517, 325.815, 199.900, 6.314, 29.772, 1.002, 14.418, 348.772, 214.135, 1.985
738.0822, 29.724, 1.490, 14.647, 2.304, 265.376, 1.372, 29.613, 1.102, 14.597, 326.190, 226.150, 5.152, 29.672, 1.000, 14.456, 348.656, 236.110, 2.211
738.5822, 28.711, 1.487, 14.332, 3.942, 265.616, 0.795, 28.587, 1.101, 14.295, 326.937, 235.156, 359.982, 28.634, 1.011, 14.149, 346.134, 239.413, 4.042
739.0822, 28.696, 1.460, 14.325, 22.883, 277.189, 1.473, 28.544, 1.096, 14.367, 330.680, 273.482, 358.144, 28.592, 1.022, 14.155, 341.203, 251.554, 0.344
739.5822, 27.732, 1.463, 14.354, 20.924, 278.798, 1.925, 27.598, 1.093, 14.434, 330.705, 279.335, 358.771, 27.619, 1.013, 14.216, 343.472, 261.317, 358.610
740.0822, 23.779, 6.208, 14.488, 8.461, 267.274, 0.596, 23.626, 5.821, 14.571, 329.384, 276.198, 357.094, 23.655, 5.738, 14.353, 344.889, 258.036, 359.570
740.5822, 18.323, 12.742, 14.476, 24.785, 270.444, 1.090, 18.170, 12.351, 14.539, 341.849, 268.749, 7.831, 18.215, 12.304, 14.325, 343.315, 254.910, 359.293
741.0822, 13.167, 16.788, 14.419, 32.158, 266.755, 0.823, 13.035, 16.397, 14.477, 346.121, 266.175, 9.129, 13.079, 16.363, 14.266, 343.731, 252.501, 0.478
741.5822, 9.542, 18.344, 14.388, 34.520, 264.583, 1.886, 9.416, 17.949, 14.440, 349.465, 260.996, 11.184, 9.460, 17.923, 14.242, 344.493, 250.645, 2.366
742.0822, 6.204, 17.404, 14.384, 35.483, 263.016, 2.250, 6.081, 17.008, 14.435, 350.559, 259.371, 11.645, 6.128, 16.985, 14.236, 344.341, 249.327, 2.761
742.5822, 2.859, 13.965, 14.383, 36.102, 261.555, 2.569, 2.750, 13.565, 14.418, 351.877, 250.207, 12.478, 2.794, 13.545, 14.230, 345.047, 246.906, 2.877
743.0822, 0.122, 8.751, 14.361, 36.519, 252.451, 2.365, 0.018, 8.362, 14.383, 344.667, 239.665, 17.960, 0.068, 8.327, 14.211, 346.282, 243.546, 2.708
743.5822, 0.216, 4.309, 14.241, 37.924, 198.488, 0.407, 0.110, 3.942, 14.210, 340.561, 190.577, 14.192, 0.169, 3.880, 14.118, 351.052, 229.674, 355.599
744.0822, 0.247, 1.437, 14.261, 32.435, 146.191, 359.463, 0.152, 1.074, 14.127, 344.143, 142.436, 26.327, 0.258, 0.969, 14.155, 359.553, 192.249, 358.036
744.5822, 0.342, 1.455, 14.080, 22.688, 123.702, 0.579, 0.385, 1.117, 13.899, 327.542, 125.504, 4.805, 0.458, 0.990, 13.968, 351.522, 161.163, 356.059
745.0822, 0.388, 1.455, 14.094, 26.690, 95.731, 1.297, 0.693, 1.281, 13.968, 294.855, 86.165, 18.107, 0.531, 1.000, 14.029, 351.250, 131.244, 356.327
745.5822, 0.430, 1.450, 14.068, 28.801, 92.817, 2.560, 0.792, 1.248, 13.915, 304.445, 102.547, 350.013, 0.562, 0.985, 14.095, 355.355, 107.082, 357.952
746.0822, 0.417, 1.456, 14.054, 25.210, 85.130, 1.899, 0.541, 1.134, 13.811, 318.138, 115.118, 355.740, 0.569, 0.998, 14.008, 349.654, 119.420, 358.013
746.5822, 0.338, 1.532, 14.019, 329.222, 72.253, 359.406, 0.536, 1.144, 13.905, 315.801, 96.789, 343.127, 0.552, 0.999, 14.030, 350.147, 112.775, 353.179
747.0822, 0.280, 1.540, 13.997, 304.254, 79.936, 358.853, 0.546, 1.164, 13.904, 310.403, 101.012, 343.862, 0.561, 1.004, 14.035, 349.885, 110.993, 351.909
747.5822, 0.262, 1.534, 13.982, 312.345, 139.340, 336.887, 0.508, 1.182, 13.878, 306.136, 110.638, 344.521, 0.562, 0.997, 13.994, 351.249, 119.624, 352.979
748.0822, 0.292, 1.525, 13.989, 331.625, 138.604, 349.636, 0.439, 1.187, 13.831, 302.550, 134.919, 340.674, 0.532, 1.001, 13.924, 348.483, 137.534, 354.197
748.5822, 0.300, 1.531, 14.005, 325.657, 136.305, 352.895, 0.446, 1.182, 13.840, 301.514, 135.933, 342.026, 0.556, 1.009, 13.955, 345.233, 123.570, 359.562
749.0822, 0.355, 1.500, 14.013, 356.319, 99.154, 0.609, 0.455, 1.168, 13.830, 309.222, 134.881, 342.052, 0.562, 1.011, 13.967, 344.979, 117.719, 9.209
749.5822, 0.355, 1.501, 14.017, 356.075, 95.591, 1.017, 0.477, 1.152, 13.840, 319.787, 124.234, 349.961, 0.542, 0.991, 13.962, 352.122, 129.011, 359.303
750.0822, 0.346, 1.513, 14.012, 347.116, 101.026, 359.757, 0.474, 1.151, 13.840, 319.629, 123.963, 351.587, 0.543, 0.994, 13.958, 350.621, 129.744, 358.890
750.5822, 0.346, 1.503, 14.013, 354.476, 98.823, 0.411, 0.477, 1.153, 13.845, 318.637, 122.587, 351.542, 0.544, 1.000, 13.958, 349.413, 130.798, 358.475
751.0822, 1.072, 1.500, 13.007, 357.316, 96.177, 0.490, 1.200, 1.154, 12.840, 318.139, 120.797, 352.828, 1.267, 1.001, 12.951, 348.546, 129.265, 358.874
751.5822, 1.078, 1.495, 13.011, 0.759, 92.675, 0.424, 1.197, 1.152, 12.839, 318.011, 120.688, 353.572, 1.285, 1.016, 12.973, 343.128, 114.985, 10.234
752.0822, 1.076, 1.478, 12.968, 13.660, 125.627, 1.862, 1.190, 1.156, 12.841, 316.117, 119.905, 355.703, 1.281, 1.018, 12.972, 340.779, 114.739, 8.041
752.5822, 1.056, 1.523, 12.973, 338.105, 138.003, 358.776, 1.175, 1.148, 12.811, 319.487, 128.395, 355.825, 1.282, 1.007, 12.937, 345.271, 118.014, 9.142
753.0822, 1.024, 1.493, 12.941, 3.102, 174.306, 358.714, 1.134, 1.153, 12.790, 318.109, 138.667, 356.590, 1.262, 1.004, 12.895, 345.740, 128.636, 7.963
753.5822, 1.025, 1.494, 12.938, 1.943, 169.651, 359.223, 1.144, 1.155, 12.797, 317.767, 135.828, 356.326, 1.264, 1.005, 12.905, 345.737, 125.946, 7.633
754.0822, 1.066, 1.467, 12.940, 19.629, 137.356, 1.109, 1.161, 1.151, 12.815, 318.030, 128.250, 354.853, 1.276, 1.011, 12.945, 346.476, 113.985, 8.797
754.5822, 1.028, 1.461, 13.763, 23.265, 127.564, 0.074, 1.104, 1.145, 13.632, 319.452, 128.075, 354.619, 1.227, 1.007, 13.767, 348.679, 112.346, 5.692
755.0822, 1.027, 1.467, 13.756, 20.237, 133.520, 0.731, 1.091, 1.091, 13.585, 334.859, 134.415, 8.788, 1.225, 1.009, 13.741, 347.026, 118.263, 8.671
755.5822, 1.539, 1.465, 13.558, 21.203, 138.776, 3.088, 1.591, 1.087, 13.376, 335.048, 139.984, 7.692, 1.740, 1.012, 13.549, 343.252, 115.447, 5.942
756.0822, 2.285, 1.472, 12.704, 17.974, 136.343, 1.855, 2.345, 1.147, 12.516, 314.193, 146.304, 1.267, 2.490, 1.017, 12.670, 345.081, 118.095, 10.316
756.5822, 6.209, 7.042, 8.730, 3.525, 138.020, 0.975, 6.285, 6.678, 8.542, 318.097, 140.620, 2.996, 6.425, 6.564, 8.690, 344.218, 119.422, 5.696
757.0822, 10.327, 12.973, 4.543, 13.534, 137.154, 0.673, 10.394, 12.608, 4.363, 322.549, 139.896, 4.705, 10.540, 12.506, 4.517, 346.225, 116.834, 8.123
757.5822, 13.970, 16.408, 0.908, 19.273, 133.740, 0.761, 14.026, 16.048, 0.736, 323.487, 137.419, 5.376, 14.172, 15.948, 0.894, 346.587, 116.794, 6.884
758.0822, 17.615, 17.312, -2.740, 38.153, 136.856, 1.724, 17.650, 16.970, -2.901, 332.403, 138.506, 12.077, 17.804, 16.891, -2.726, 347.653, 115.170, 6.658
758.5822, 21.252, 15.747, -6.379, 42.217, 136.581, 1.717, 21.281, 15.367, -6.530, 352.732, 135.176, 2.726, 21.430, 15.333, -6.365, 348.796, 117.117, 6.097
759.0822, 24.883, 11.667, -10.020, 50.471, 145.676, 7.432, 24.904, 11.238, -10.115, 19.625, 114.902, 24.031, 25.061, 11.278, -9.994, 348.810, 117.390, 5.481
759.5822, 28.516, 5.121, -13.644, 47.501, 140.856, 4.682, 28.545, 4.725, -13.755, 359.499, 116.007, 23.338, 28.688, 4.720, -13.625, 350.225, 119.300, 4.983
760.0822, 29.790, 1.452, -14.860, 23.523, 217.455, 6.381, 29.811, 1.058, -14.965, 340.479, 158.588, 11.407, 29.944, 0.988, -14.940, 349.238, 175.716, 1.941
760.5822, 29.647, 1.470, -14.740, 13.451, 272.224, 1.739, 29.495, 1.058, -14.863, 345.884, 230.230, 359.517, 29.681, 1.030, -14.990, 339.441, 219.710, 0.817
